user_id,recommendations,recommended_categories,purchased_products,purchased_categories,precision@k
3880,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
3882,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
3890,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
3892,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[6, 2, 4]","['Kitchen', 'Food']",0.95
3893,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
3896,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[10, 2]","['Kitchen', 'Food']",0.95
3901,"[193, 140, 184, 7693, 813]","['Kitchen', 'Toys', 'Smart Home']","[2, 1, 2]","['Kitchen', 'Toys']",1.0
3911,"[140, 6136, 4372, 184, 7693]","['Fitness', 'Kitchen', 'Food']","[8, 12, 5, 11, 6, 10, 7, 11, 6, 4]","['Smart Home', 'Fitness', 'Kitchen', 'Food', 'Audio']",0.95
3914,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],1.0
3920,"[124, 193, 159, 140, 184]","['Kitchen', 'Electronics', 'Smart Home']","[8, 3, 7, 15, 15, 14, 4, 13, 2]","['Home', 'Smart Home', 'Kitchen', 'Food', 'Electronics']",0.95
3922,"[193, 140, 81, 72, 813]","['Kitchen', 'Toys', 'Smart Home']","[2, 1]","['Kitchen', 'Toys']",1.0
3925,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
3932,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
3934,"[130, 5369, 6136, 813, 7215]","['Toys', 'Food', 'Home']","[15, 1, 1, 14, 3, 12]","['Food', 'Toys', 'Home']",0.95
3935,"[140, 184, 130, 6136, 7693]","['Kitchen', 'Food']","[3, 12, 15, 2, 5, 15, 10, 6, 3, 8]","['Kitchen', 'Audio', 'Food', 'Smart Home']",0.95
3937,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
3939,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
3940,"[6136, 7693, 7215, 9921, 3455]","['Kitchen', 'Food']","[3, 2, 3, 3]","['Kitchen', 'Food']",1.0
3944,"[184, 4372, 6136, 7693, 3337]","['Fitness', 'Kitchen', 'Food', 'Smart Home']","[3, 2, 12, 8, 9, 11, 11, 5, 2, 12]","['Smart Home', 'Fitness', 'Kitchen', 'Food', 'Audio']",0.95
3948,"[140, 6136, 5369, 813, 4372]","['Toys', 'Home', 'Fitness', 'Kitchen', 'Food']","[14, 3, 1, 11, 14, 11, 3, 4]","['Toys', 'Home', 'Fitness', 'Kitchen', 'Food']",0.95
3955,"[193, 6136, 184, 813, 4372]","['Toys', 'Smart Home', 'Fitness', 'Kitchen', 'Food']","[2, 8, 3, 1, 11, 4]","['Toys', 'Smart Home', 'Fitness', 'Kitchen', 'Food']",0.95
3957,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
3958,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
3959,"[6136, 7215, 2277, 8138, 9599]",['Food'],"[6, 6]",['Food'],0.95
3960,"[159, 124, 6136, 5369, 813]","['Toys', 'Electronics', 'Home', 'Food']","[11, 5, 1, 12, 5, 7, 3, 13, 1, 14]","['Toys', 'Home', 'Audio', 'Fitness', 'Food', 'Electronics']",0.95
3965,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[10, 2, 4]","['Kitchen', 'Food']",0.95
3967,"[6136, 7215, 193, 159, 8138]","['Electronics', 'Food', 'Smart Home']","[3, 3]",['Food'],0.8
3971,"[193, 72, 6136, 813, 7693]","['Kitchen', 'Food', 'Toys', 'Smart Home']","[9, 2, 12, 2, 8, 8, 9, 1, 4]","['Kitchen', 'Food', 'Toys', 'Smart Home']",0.95
3972,"[813, 4727, 4720, 9447, 3910]",['Toys'],"[1, 1]",['Toys'],0.95
3975,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
3976,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
3977,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
3978,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],1.0
3985,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
3987,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],1.0
3988,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
3990,"[6136, 7215, 2277, 8138, 9599]",['Food'],"[7, 7]",['Food'],0.95
3991,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
4004,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
4010,"[184, 140, 6136, 7693, 3455]","['Kitchen', 'Food']","[2, 3]","['Kitchen', 'Food']",1.0
4011,"[140, 184, 72, 130, 6136]","['Kitchen', 'Food']","[10, 12, 3, 3, 5, 4, 3]","['Kitchen', 'Audio', 'Food']",0.95
4012,"[130, 6136, 3337, 7215, 193]","['Food', 'Smart Home']","[8, 9, 15, 6, 3]","['Food', 'Smart Home']",0.95
4013,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
4027,"[193, 140, 72, 6136, 5369]","['Kitchen', 'Food', 'Home', 'Smart Home']","[4, 11, 9, 4, 7, 2, 8, 14, 7, 6]","['Home', 'Smart Home', 'Fitness', 'Kitchen', 'Food']",0.95
4031,"[6136, 7215, 2277, 8138, 9599]",['Food'],"[6, 10, 10]",['Food'],0.95
4032,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],1.0
4037,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],1.0
4038,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
4044,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
4047,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],1.0
4048,"[193, 7693, 184, 9921, 3455]","['Kitchen', 'Smart Home']","[2, 2, 2]",['Kitchen'],0.9500000000000001
4052,"[6136, 4372, 813, 7693, 7215]","['Fitness', 'Kitchen', 'Food', 'Toys']","[1, 2, 9, 11, 10, 12, 1, 12, 12, 6]","['Fitness', 'Kitchen', 'Food', 'Toys']",0.95
4055,"[81, 813, 4727, 4720, 9447]",['Toys'],[1],['Toys'],1.0
4057,"[6136, 813, 7215, 4727, 2277]","['Food', 'Toys']","[1, 9]","['Food', 'Toys']",0.95
4058,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
4066,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
4071,"[72, 140, 6136, 5369, 813]","['Kitchen', 'Toys', 'Food', 'Home']","[15, 16, 14, 7, 1, 15, 15, 4, 2, 14]","['Kitchen', 'Toys', 'Food', 'Home']",0.95
4074,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
4078,"[140, 6136, 5369, 7693, 7215]","['Kitchen', 'Food', 'Home']","[10, 9, 2, 14, 2, 7]","['Kitchen', 'Food', 'Home']",0.95
4080,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
4083,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
4084,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
4087,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
4088,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],1.0
4094,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
4096,"[130, 184, 124, 813, 6136]","['Kitchen', 'Electronics', 'Food', 'Toys']","[2, 1, 3, 2]","['Kitchen', 'Food', 'Toys']",1.0
4097,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
4102,"[124, 159, 130, 6136, 3160]","['Electronics', 'Food']","[15, 12, 6, 5, 13, 6, 13, 15, 5, 12]","['Audio', 'Electronics', 'Food']",0.95
4103,"[159, 124, 140, 6136, 5369]","['Kitchen', 'Electronics', 'Home', 'Food']","[13, 4, 14, 6, 10, 10, 10, 11, 1]","['Home', 'Toys', 'Fitness', 'Kitchen', 'Food', 'Electronics']",0.95
4109,"[6136, 7693, 3337, 7215, 9921]","['Kitchen', 'Food', 'Smart Home']","[3, 10, 8, 4]","['Kitchen', 'Food', 'Smart Home']",0.95
4111,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[10, 2, 7]","['Kitchen', 'Food']",0.95
4112,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
4113,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
4116,"[6136, 813, 7693, 7215, 9921]","['Kitchen', 'Food', 'Toys']","[6, 1, 3, 2]","['Kitchen', 'Food', 'Toys']",0.95
4119,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],1.0
4122,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
4123,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],1.0
4126,"[176, 7693, 813, 9921, 4727]","['Kitchen', 'Toys']","[2, 1, 2]","['Kitchen', 'Toys']",1.0
4128,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
4136,"[6136, 7215, 140, 8138, 2277]","['Kitchen', 'Food']",[3],['Food'],0.9500000000000001
4140,"[6136, 813, 7693, 4372, 3337]","['Toys', 'Smart Home', 'Fitness', 'Kitchen', 'Food']","[12, 1, 10, 10, 9, 11, 6, 2, 8]","['Toys', 'Smart Home', 'Fitness', 'Kitchen', 'Food']",0.95
4143,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],1.0
4146,"[6136, 3337, 7215, 193, 2277]","['Food', 'Smart Home']","[8, 3, 10]","['Food', 'Smart Home']",0.95
4160,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
4162,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
4167,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],1.0
4168,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],1.0
4174,"[6136, 4439, 7215, 8479, 2277]","['Audio', 'Food']","[5, 7]","['Audio', 'Food']",0.95
4180,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
4184,"[159, 6136, 5369, 4372, 3160]","['Fitness', 'Electronics', 'Home', 'Food']","[12, 14, 14, 13, 11, 15, 14, 3]","['Fitness', 'Electronics', 'Food', 'Home']",0.95
4185,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
4186,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],1.0
4188,"[193, 130, 3337, 6136, 4439]","['Audio', 'Food', 'Smart Home']","[8, 12, 5, 5, 6, 8, 8, 7, 12, 10]","['Audio', 'Food', 'Smart Home']",0.95
4194,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],1.0
4200,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
4203,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
4208,"[140, 813, 7693, 9921, 4727]","['Kitchen', 'Toys']","[1, 2, 2, 2, 1]","['Kitchen', 'Toys']",1.0
4214,"[6136, 813, 3337, 7693, 4439]","['Toys', 'Smart Home', 'Kitchen', 'Food', 'Audio']","[8, 5, 9, 1, 4, 7, 1, 12]","['Toys', 'Smart Home', 'Kitchen', 'Food', 'Audio']",0.95
4216,"[140, 184, 813, 6136, 7693]","['Kitchen', 'Food', 'Toys']","[2, 1, 3, 1, 2]","['Kitchen', 'Food', 'Toys']",1.0
4217,"[193, 130, 6136, 813, 7215]","['Food', 'Toys', 'Smart Home']","[3, 1]","['Food', 'Toys']",1.0
4220,"[72, 130, 6136, 4372, 7693]","['Fitness', 'Kitchen', 'Food']","[8, 4, 9, 11, 4, 5, 5, 8, 8, 8]","['Smart Home', 'Fitness', 'Kitchen', 'Food', 'Audio']",0.95
4222,"[6136, 7215, 2277, 8138, 9599]",['Food'],"[10, 9]",['Food'],0.95
4226,"[140, 184, 3337, 7693, 6136]","['Kitchen', 'Food', 'Smart Home']","[5, 3, 9, 2, 8, 2, 4, 8]","['Kitchen', 'Audio', 'Smart Home', 'Food']",0.95
4232,"[193, 140, 72, 6136, 5369]","['Kitchen', 'Food', 'Home', 'Smart Home']","[8, 14, 2, 1, 9, 5, 15, 2, 2, 1]","['Toys', 'Home', 'Smart Home', 'Kitchen', 'Food', 'Audio']",0.95
4244,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
4252,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
4254,"[4439, 6136, 7693, 7215, 9921]","['Kitchen', 'Audio', 'Food']","[12, 4, 3, 3, 5]","['Kitchen', 'Audio', 'Food']",0.95
4258,"[193, 130, 813, 6136, 4727]","['Food', 'Toys', 'Smart Home']","[3, 1, 1, 3]","['Food', 'Toys']",1.0
4259,"[124, 159, 72, 140, 6136]","['Kitchen', 'Electronics', 'Food']","[14, 1, 6, 15, 13, 9, 10, 10, 9, 4]","['Toys', 'Home', 'Kitchen', 'Food', 'Electronics']",0.95
4262,"[130, 6136, 7215, 193, 2277]","['Food', 'Smart Home']","[3, 3]",['Food'],0.9500000000000001
4271,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
4274,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
4286,"[140, 6136, 5369, 7693, 4439]","['Kitchen', 'Audio', 'Food', 'Home']","[6, 2, 4, 14, 5, 6, 6, 4, 10, 10]","['Kitchen', 'Audio', 'Food', 'Home']",0.95
4291,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
4292,"[4439, 8479, 9511, 6240, 9019]",['Audio'],"[5, 5]",['Audio'],0.95
4295,"[6136, 7215, 2277, 8138, 9599]",['Food'],"[10, 6, 9]",['Food'],0.95
4296,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
4300,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],1.0
4302,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
4311,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
4315,"[193, 6136, 5369, 3160, 813]","['Toys', 'Home', 'Smart Home', 'Food', 'Electronics']","[13, 13, 1, 10, 15, 6, 15, 8, 12, 14]","['Home', 'Toys', 'Smart Home', 'Food', 'Electronics']",0.95
4318,"[813, 7693, 3337, 9921, 4727]","['Kitchen', 'Toys', 'Smart Home']","[1, 8, 4]","['Kitchen', 'Toys', 'Smart Home']",0.95
4321,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],1.0
4327,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
4329,"[140, 6136, 5369, 813, 7693]","['Kitchen', 'Toys', 'Food', 'Home']","[5, 10, 16, 4, 1, 2, 2, 10, 9, 14]","['Home', 'Toys', 'Kitchen', 'Food', 'Audio']",0.95
4330,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
4333,"[130, 81, 813, 6136, 4727]","['Food', 'Toys']","[3, 3, 3, 1]","['Food', 'Toys']",1.0
4344,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
4345,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
4350,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
4353,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[3, 2]","['Kitchen', 'Food']",0.95
4354,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
4358,"[140, 176, 184, 7693, 9921]",['Kitchen'],"[2, 2, 2]",['Kitchen'],1.0
4360,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
4366,"[6136, 4372, 813, 7693, 3337]","['Toys', 'Smart Home', 'Fitness', 'Kitchen', 'Food']","[15, 6, 9, 8, 11, 7, 3, 2, 2, 1]","['Toys', 'Smart Home', 'Fitness', 'Kitchen', 'Food']",0.95
4367,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
4377,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],1.0
4379,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
4383,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
4385,"[193, 140, 5369, 3337, 7693]","['Kitchen', 'Home', 'Smart Home']","[2, 8, 14, 4]","['Kitchen', 'Home', 'Smart Home']",0.95
4387,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
4397,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
4404,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],1.0
4409,"[6136, 4439, 7215, 8479, 2277]","['Audio', 'Food']","[9, 3, 5]","['Audio', 'Food']",0.95
4411,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
4413,"[130, 6136, 813, 4727, 7215]","['Food', 'Toys']","[1, 3]","['Food', 'Toys']",1.0
4415,"[184, 6136, 7215, 7693, 9921]","['Kitchen', 'Food']","[3, 10, 9, 12, 2]","['Kitchen', 'Food']",0.95
4417,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
4420,"[193, 130, 4372, 6136, 7693]","['Fitness', 'Kitchen', 'Food', 'Smart Home']","[12, 15, 10, 8, 4, 10, 2, 4, 2, 11]","['Fitness', 'Kitchen', 'Food', 'Smart Home']",0.95
4421,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
4431,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
4433,"[6136, 813, 7215, 4727, 2277]","['Food', 'Toys']","[1, 6, 10, 3]","['Food', 'Toys']",0.95
4437,"[6136, 7215, 2277, 8138, 9599]",['Food'],"[9, 6]",['Food'],0.95
4443,"[193, 140, 813, 4727, 4720]","['Kitchen', 'Toys', 'Smart Home']",[1],['Toys'],0.8
4445,"[140, 184, 6136, 5369, 7693]","['Kitchen', 'Food', 'Home']","[4, 15, 12, 4, 14]","['Kitchen', 'Food', 'Home']",0.95
4450,"[159, 140, 193, 72, 130]","['Kitchen', 'Electronics', 'Smart Home', 'Food']","[13, 1, 2, 6, 8, 9, 3]","['Toys', 'Smart Home', 'Kitchen', 'Food', 'Electronics']",0.95
4451,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
4455,"[140, 6136, 5369, 7693, 7215]","['Kitchen', 'Food', 'Home']","[6, 6, 9, 2, 9, 12, 4, 12, 7, 14]","['Kitchen', 'Food', 'Home']",0.95
4461,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],1.0
4464,"[6136, 4439, 7215, 8479, 2277]","['Audio', 'Food']","[9, 5]","['Audio', 'Food']",0.95
4471,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
4477,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
4480,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
4484,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
4487,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
4488,"[193, 140, 6136, 813, 7693]","['Kitchen', 'Food', 'Toys', 'Smart Home']","[8, 12, 10, 3, 10, 5, 9, 2, 1, 10]","['Toys', 'Smart Home', 'Kitchen', 'Food', 'Audio']",0.95
4489,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
4492,"[6136, 7215, 8138, 2277, 9599]",['Food'],"[3, 3]",['Food'],1.0
4504,"[6136, 813, 7215, 4727, 2277]","['Food', 'Toys']","[1, 7]","['Food', 'Toys']",0.95
4511,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[7, 2, 2, 9]","['Kitchen', 'Food']",0.95
4515,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
4518,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
4527,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
4528,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
4531,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
4535,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
4539,"[140, 6136, 7215, 2277, 8138]","['Kitchen', 'Food']",[3],['Food'],0.9500000000000001
4544,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],1.0
4551,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
4553,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
4558,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
4560,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],1.0
4562,"[6136, 5369, 4372, 813, 4439]","['Toys', 'Home', 'Fitness', 'Food', 'Audio']","[5, 3, 15, 5, 1, 1, 14, 9, 11]","['Home', 'Toys', 'Fitness', 'Food', 'Audio']",0.95
4564,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
4573,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
4576,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
4577,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
4578,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
4579,"[140, 6136, 4372, 813, 7693]","['Fitness', 'Kitchen', 'Food', 'Toys']","[8, 3, 7, 15, 11, 8, 3, 12, 4, 1]","['Toys', 'Smart Home', 'Fitness', 'Kitchen', 'Food']",0.95
4582,"[159, 3160, 4439, 6136, 7215]","['Audio', 'Electronics', 'Food']","[3, 13, 5, 6]","['Audio', 'Electronics', 'Food']",0.95
4583,"[813, 4720, 4727, 9447, 3910]",['Toys'],[1],['Toys'],1.0
4588,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
4589,"[140, 184, 72, 6136, 5369]","['Kitchen', 'Food', 'Home']","[14, 7, 6, 8, 14, 2, 6, 2, 12]","['Kitchen', 'Food', 'Home', 'Smart Home']",0.95
4591,"[6136, 813, 3337, 7215, 4727]","['Food', 'Toys', 'Smart Home']","[8, 1, 9, 6]","['Food', 'Toys', 'Smart Home']",0.95
4592,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
4596,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
4597,"[124, 6136, 5369, 4372, 7693]","['Home', 'Fitness', 'Kitchen', 'Food', 'Electronics']","[9, 10, 9, 7, 4, 13, 12, 11, 8, 14]","['Home', 'Smart Home', 'Fitness', 'Kitchen', 'Food', 'Electronics']",0.95
4599,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
4602,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
4603,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[2, 10, 4]","['Kitchen', 'Food']",0.95
4605,"[6136, 5369, 4372, 4439, 7215]","['Fitness', 'Audio', 'Food', 'Home']","[11, 5, 7, 10, 3, 5, 10, 10, 14, 11]","['Fitness', 'Audio', 'Home', 'Food']",0.95
4609,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
4612,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],1.0
4616,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
4628,"[159, 193, 72, 130, 6136]","['Kitchen', 'Electronics', 'Smart Home', 'Food']","[10, 8, 13, 12, 5, 6, 11, 10, 4, 2]","['Electronics', 'Smart Home', 'Fitness', 'Kitchen', 'Food', 'Audio']",0.95
4629,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
4635,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
4639,"[193, 7693, 184, 9921, 3455]","['Kitchen', 'Smart Home']",[2],['Kitchen'],0.9500000000000001
4640,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],1.0
4645,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
4648,"[193, 6136, 813, 3337, 7215]","['Food', 'Toys', 'Smart Home']","[8, 1, 6, 9, 15, 8]","['Food', 'Toys', 'Smart Home']",0.95
4649,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
4651,"[193, 3337, 6136, 4439, 7215]","['Audio', 'Food', 'Smart Home']","[5, 6, 7, 9, 10, 15, 8, 8]","['Audio', 'Smart Home', 'Food']",0.95
4656,"[140, 184, 813, 7693, 9921]","['Kitchen', 'Toys']","[1, 2, 1, 1]","['Kitchen', 'Toys']",1.0
4657,"[159, 6136, 5369, 4372, 813]","['Toys', 'Home', 'Fitness', 'Food', 'Electronics']","[14, 13, 6, 11, 13, 9, 6, 5, 1]","['Electronics', 'Home', 'Toys', 'Fitness', 'Food', 'Audio']",0.95
4660,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],1.0
4661,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
4664,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
4667,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
4671,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],1.0
4673,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
4677,"[159, 7693, 9921, 3455, 9504]","['Kitchen', 'Electronics']",[2],['Kitchen'],0.9500000000000001
4679,"[140, 72, 176, 184, 7693]",['Kitchen'],[2],['Kitchen'],1.0
4683,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
4684,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
4688,"[130, 6136, 7215, 124, 8138]","['Electronics', 'Food']","[3, 3]",['Food'],0.9500000000000001
4691,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],1.0
4692,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],1.0
4696,"[124, 140, 184, 6136, 7693]","['Kitchen', 'Electronics', 'Food']","[4, 12, 9, 13, 2, 8, 6, 4, 15]","['Kitchen', 'Electronics', 'Food', 'Smart Home']",0.95
4698,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
