product_id,product_name,category,current_quantity,last_restock_quantity,days_since_restock,priority_score,recommendation,suggested_quantity
3774,Product 3774,Sports,74,77,44,0.4758974358974359,MEDIUM - Restock within 2 weeks,61
2786,Product 2786,Clothing,70,89,32,0.4755555555555555,MEDIUM - Restock within 2 weeks,71
3271,Product 3271,Automotive,93,100,42,0.4754455445544554,MEDIUM - Restock within 2 weeks,80
1503,Product 1503,Automotive,32,53,19,0.47518518518518515,MEDIUM - Restock within 2 weeks,42
300,Product 300,Automotive,36,70,13,0.47507042253521126,MEDIUM - Restock within 2 weeks,56
115,Product 115,Clothing,51,67,30,0.475,MEDIUM - Restock within 2 weeks,53
2091,Product 2091,Home & Kitchen,46,98,10,0.4747474747474747,MEDIUM - Restock within 2 weeks,78
1435,Product 1435,Toys,41,62,23,0.47444444444444445,MEDIUM - Restock within 2 weeks,49
707,Product 707,Automotive,47,78,19,0.47354430379746837,MEDIUM - Restock within 2 weeks,62
625,Product 625,Sports,34,59,17,0.47333333333333333,MEDIUM - Restock within 2 weeks,47
3746,Product 3746,Clothing,86,95,40,0.4729166666666666,MEDIUM - Restock within 2 weeks,76
4286,Product 4286,Automotive,58,76,30,0.47272727272727266,MEDIUM - Restock within 2 weeks,60
1210,Product 1210,Home & Kitchen,37,83,8,0.4716666666666667,MEDIUM - Restock within 2 weeks,66
4384,Product 4384,Clothing,33,88,3,0.47044943820224716,MEDIUM - Restock within 2 weeks,70
621,Product 621,Toys,63,89,26,0.47000000000000003,MEDIUM - Restock within 2 weeks,71
1189,Product 1189,Automotive,69,68,47,0.47,MEDIUM - Restock within 2 weeks,54
2065,Product 2065,Clothing,44,98,8,0.4688888888888889,MEDIUM - Restock within 2 weeks,78
968,Product 968,Clothing,71,79,39,0.46875000000000006,MEDIUM - Restock within 2 weeks,63
2651,Product 2651,Toys,52,65,32,0.4684848484848485,MEDIUM - Restock within 2 weeks,52
4299,Product 4299,Home & Kitchen,71,61,57,0.46838709677419343,MEDIUM - Restock within 2 weeks,48
205,Product 205,Clothing,79,94,35,0.46789473684210525,MEDIUM - Restock within 2 weeks,75
4681,Product 4681,Electronics,30,40,28,0.46780487804878046,MEDIUM - Restock within 2 weeks,32
3615,Product 3615,Clothing,34,54,20,0.4672727272727273,MEDIUM - Restock within 2 weeks,43
2986,Product 2986,Home & Kitchen,66,58,55,0.4669491525423729,MEDIUM - Restock within 2 weeks,46
3821,Product 3821,Automotive,74,66,54,0.46686567164179105,MEDIUM - Restock within 2 weeks,52
4946,Product 4946,Clothing,74,98,29,0.4667676767676767,MEDIUM - Restock within 2 weeks,78
3687,Product 3687,Electronics,48,89,14,0.4666666666666667,MEDIUM - Restock within 2 weeks,71
4795,Product 4795,Toys,24,68,1,0.46652173913043476,MEDIUM - Restock within 2 weeks,54
1053,Product 1053,Home & Kitchen,85,79,51,0.46625,MEDIUM - Restock within 2 weeks,63
2700,Product 2700,Toys,40,65,19,0.4657575757575757,MEDIUM - Restock within 2 weeks,52
3869,Product 3869,Sports,76,79,43,0.465,MEDIUM - Restock within 2 weeks,63
1752,Product 1752,Sports,30,39,29,0.46499999999999997,MEDIUM - Restock within 2 weeks,31
646,Product 646,Electronics,68,56,60,0.4649122807017544,MEDIUM - Restock within 2 weeks,44
1932,Product 1932,Electronics,90,87,48,0.4640909090909091,MEDIUM - Restock within 2 weeks,69
1005,Product 1005,Books,43,86,11,0.46402298850574714,MEDIUM - Restock within 2 weeks,68
4521,Product 4521,Home & Kitchen,27,70,3,0.46380281690140845,MEDIUM - Restock within 2 weeks,56
3121,Product 3121,Sports,43,97,7,0.4628571428571429,MEDIUM - Restock within 2 weeks,77
37,Product 37,Automotive,34,45,28,0.4626086956521739,MEDIUM - Restock within 2 weeks,36
3488,Product 3488,Clothing,60,73,33,0.46243243243243237,MEDIUM - Restock within 2 weeks,58
626,Product 626,Sports,63,81,30,0.4621951219512195,MEDIUM - Restock within 2 weeks,64
3988,Product 3988,Automotive,56,95,17,0.4616666666666666,MEDIUM - Restock within 2 weeks,76
1668,Product 1668,Sports,64,75,35,0.46052631578947373,MEDIUM - Restock within 2 weeks,60
1426,Product 1426,Books,88,91,43,0.46043478260869564,MEDIUM - Restock within 2 weeks,72
4207,Product 4207,Home & Kitchen,88,87,46,0.46,MEDIUM - Restock within 2 weeks,69
3459,Product 3459,Electronics,67,69,43,0.45999999999999996,MEDIUM - Restock within 2 weeks,55
4916,Product 4916,Clothing,75,98,29,0.45969696969696966,MEDIUM - Restock within 2 weeks,78
1030,Product 1030,Toys,48,92,12,0.4587096774193548,MEDIUM - Restock within 2 weeks,73
1454,Product 1454,Toys,47,98,9,0.4576767676767677,MEDIUM - Restock within 2 weeks,78
2094,Product 2094,Clothing,23,38,17,0.45717948717948714,MEDIUM - Restock within 2 weeks,30
3338,Product 3338,Toys,57,64,37,0.45615384615384613,MEDIUM - Restock within 2 weeks,51
3827,Product 3827,Automotive,20,52,2,0.45584905660377356,MEDIUM - Restock within 2 weeks,41
2235,Product 2235,Books,67,62,50,0.45555555555555555,MEDIUM - Restock within 2 weeks,49
2151,Product 2151,Clothing,35,82,5,0.4548192771084337,MEDIUM - Restock within 2 weeks,65
605,Product 605,Automotive,31,70,6,0.45436619718309856,MEDIUM - Restock within 2 weeks,56
4523,Product 4523,Home & Kitchen,99,97,46,0.45285714285714296,MEDIUM - Restock within 2 weeks,77
811,Product 811,Books,56,56,44,0.45228070175438595,MEDIUM - Restock within 2 weeks,44
2546,Product 2546,Electronics,25,62,3,0.4522222222222223,MEDIUM - Restock within 2 weeks,49
3548,Product 3548,Toys,84,87,42,0.4518181818181818,MEDIUM - Restock within 2 weeks,69
1925,Product 1925,Sports,65,82,30,0.45180722891566266,MEDIUM - Restock within 2 weeks,65
1169,Product 1169,Clothing,47,99,8,0.451,MEDIUM - Restock within 2 weeks,79
1822,Product 1822,Electronics,31,52,16,0.450566037735849,MEDIUM - Restock within 2 weeks,41
914,Product 914,Clothing,54,44,59,0.45,MEDIUM - Restock within 2 weeks,35
214,Product 214,Clothing,45,89,10,0.44999999999999996,MEDIUM - Restock within 2 weeks,71
1223,Product 1223,Automotive,22,54,3,0.44999999999999996,MEDIUM - Restock within 2 weeks,43
1237,Product 1237,Home & Kitchen,31,61,10,0.44999999999999996,MEDIUM - Restock within 2 weeks,48
3855,Product 3855,Electronics,67,66,45,0.44999999999999996,MEDIUM - Restock within 2 weeks,52
4381,Product 4381,Books,78,77,45,0.44999999999999996,MEDIUM - Restock within 2 weeks,61
1931,Product 1931,Sports,43,78,13,0.4489873417721519,MEDIUM - Restock within 2 weeks,62
1166,Product 1166,Books,38,67,14,0.4488235294117646,MEDIUM - Restock within 2 weeks,53
4433,Product 4433,Books,87,75,55,0.4486842105263158,MEDIUM - Restock within 2 weeks,60
3837,Product 3837,Toys,33,46,24,0.4485106382978723,MEDIUM - Restock within 2 weeks,36
1461,Product 1461,Clothing,40,67,16,0.44823529411764707,MEDIUM - Restock within 2 weeks,53
91,Product 91,Clothing,67,56,57,0.44719298245614025,MEDIUM - Restock within 2 weeks,44
3366,Product 3366,Clothing,31,48,19,0.44714285714285706,MEDIUM - Restock within 2 weeks,38
1027,Product 1027,Sports,34,80,4,0.4461728395061728,MEDIUM - Restock within 2 weeks,64
1844,Product 1844,Toys,86,81,48,0.4458536585365853,MEDIUM - Restock within 2 weeks,64
3704,Product 3704,Electronics,62,85,25,0.44534883720930235,MEDIUM - Restock within 2 weeks,68
3594,Product 3594,Automotive,49,71,22,0.44361111111111107,MEDIUM - Restock within 2 weeks,56
1685,Product 1685,Sports,83,98,33,0.44313131313131315,MEDIUM - Restock within 2 weeks,78
1353,Product 1353,Clothing,99,97,45,0.4428571428571429,MEDIUM - Restock within 2 weeks,77
4633,Product 4633,Books,52,57,37,0.44241379310344825,MEDIUM - Restock within 2 weeks,45
4178,Product 4178,Electronics,78,82,40,0.4421686746987951,MEDIUM - Restock within 2 weeks,65
3067,Product 3067,Sports,41,73,13,0.44216216216216214,MEDIUM - Restock within 2 weeks,58
583,Product 583,Books,52,49,47,0.44199999999999995,MEDIUM - Restock within 2 weeks,39
3077,Product 3077,Electronics,30,38,28,0.44153846153846144,MEDIUM - Restock within 2 weeks,30
2745,Product 2745,Books,86,89,41,0.44111111111111106,MEDIUM - Restock within 2 weeks,71
2423,Product 2423,Books,39,56,22,0.4410526315789473,MEDIUM - Restock within 2 weeks,44
2518,Product 2518,Clothing,38,64,15,0.4407692307692307,MEDIUM - Restock within 2 weeks,51
3876,Product 3876,Electronics,40,84,7,0.4405882352941176,MEDIUM - Restock within 2 weeks,67
4242,Product 4242,Clothing,88,78,52,0.44025316455696206,MEDIUM - Restock within 2 weeks,62
2964,Product 2964,Home & Kitchen,21,34,16,0.43999999999999995,MEDIUM - Restock within 2 weeks,27
3090,Product 3090,Toys,89,82,49,0.43939759036144577,MEDIUM - Restock within 2 weeks,65
1298,Product 1298,Sports,24,42,13,0.4393023255813953,MEDIUM - Restock within 2 weeks,33
2000,Product 2000,Home & Kitchen,31,79,1,0.43875000000000003,MEDIUM - Restock within 2 weeks,63
3730,Product 3730,Toys,29,45,18,0.438695652173913,MEDIUM - Restock within 2 weeks,36
4766,Product 4766,Clothing,77,78,42,0.4377215189873418,MEDIUM - Restock within 2 weeks,62
160,Product 160,Sports,64,98,19,0.4374747474747474,MEDIUM - Restock within 2 weeks,78
2399,Product 2399,Sports,99,91,49,0.4367391304347827,MEDIUM - Restock within 2 weeks,72
697,Product 697,Electronics,32,78,2,0.43645569620253166,MEDIUM - Restock within 2 weeks,62
4503,Product 4503,Clothing,36,82,4,0.4363855421686746,MEDIUM - Restock within 2 weeks,65
4840,Product 4840,Clothing,27,54,8,0.43636363636363634,MEDIUM - Restock within 2 weeks,43
3391,Product 3391,Electronics,52,87,15,0.4363636363636363,MEDIUM - Restock within 2 weeks,69
4639,Product 4639,Clothing,44,86,9,0.43597701149425283,MEDIUM - Restock within 2 weeks,68
3820,Product 3820,Books,56,46,57,0.4359574468085107,MEDIUM - Restock within 2 weeks,36
2376,Product 2376,Automotive,47,73,18,0.4354054054054054,MEDIUM - Restock within 2 weeks,58
1511,Product 1511,Clothing,56,66,32,0.4349253731343284,MEDIUM - Restock within 2 weeks,52
1762,Product 1762,Toys,58,72,29,0.43383561643835616,MEDIUM - Restock within 2 weeks,57
1044,Product 1044,Books,43,79,11,0.43374999999999997,MEDIUM - Restock within 2 weeks,63
441,Product 441,Automotive,60,51,54,0.4323076923076924,MEDIUM - Restock within 2 weeks,40
3413,Product 3413,Electronics,33,82,1,0.43168674698795173,MEDIUM - Restock within 2 weeks,65
1322,Product 1322,Toys,89,78,52,0.43139240506329113,MEDIUM - Restock within 2 weeks,62
1413,Product 1413,Books,40,96,2,0.431340206185567,MEDIUM - Restock within 2 weeks,76
202,Product 202,Electronics,49,79,16,0.4312499999999999,MEDIUM - Restock within 2 weeks,63
1759,Product 1759,Clothing,47,88,10,0.43033707865168536,MEDIUM - Restock within 2 weeks,70
1382,Product 1382,Electronics,33,69,6,0.43,MEDIUM - Restock within 2 weeks,55
2370,Product 2370,Books,35,78,4,0.429873417721519,MEDIUM - Restock within 2 weeks,62
1484,Product 1484,Toys,93,88,46,0.42853932584269655,MEDIUM - Restock within 2 weeks,70
4460,Product 4460,Toys,99,95,45,0.428125,MEDIUM - Restock within 2 weeks,76
3327,Product 3327,Toys,88,98,35,0.4277777777777778,MEDIUM - Restock within 2 weeks,78
3346,Product 3346,Clothing,84,95,34,0.4275,MEDIUM - Restock within 2 weeks,76
1311,Product 1311,Home & Kitchen,30,64,5,0.42692307692307685,MEDIUM - Restock within 2 weeks,51
2292,Product 2292,Sports,25,50,7,0.4268627450980392,MEDIUM - Restock within 2 weeks,40
3396,Product 3396,Automotive,35,53,18,0.4262962962962963,MEDIUM - Restock within 2 weeks,42
4982,Product 4982,Home & Kitchen,53,79,19,0.42624999999999996,MEDIUM - Restock within 2 weeks,63
2336,Product 2336,Electronics,46,90,8,0.42615384615384616,MEDIUM - Restock within 2 weeks,72
3878,Product 3878,Books,52,81,17,0.42609756097560975,MEDIUM - Restock within 2 weeks,64
2691,Product 2691,Sports,41,70,13,0.42577464788732394,MEDIUM - Restock within 2 weeks,56
913,Product 913,Electronics,28,35,27,0.4255555555555556,MEDIUM - Restock within 2 weeks,28
770,Product 770,Books,85,67,60,0.425,MEDIUM - Restock within 2 weeks,53
2614,Product 2614,Books,46,95,6,0.42458333333333326,MEDIUM - Restock within 2 weeks,76
4775,Product 4775,Automotive,80,98,29,0.42434343434343436,MEDIUM - Restock within 2 weeks,78
230,Product 230,Sports,47,64,23,0.4238461538461539,MEDIUM - Restock within 2 weeks,51
1941,Product 1941,Books,44,73,14,0.4237837837837837,MEDIUM - Restock within 2 weeks,58
2184,Product 2184,Electronics,44,83,9,0.42333333333333334,MEDIUM - Restock within 2 weeks,66
117,Product 117,Toys,62,90,20,0.423076923076923,MEDIUM - Restock within 2 weeks,72
2390,Product 2390,Toys,57,45,59,0.42260869565217396,MEDIUM - Restock within 2 weeks,36
1947,Product 1947,Clothing,59,55,46,0.4225,MEDIUM - Restock within 2 weeks,44
4664,Product 4664,Home & Kitchen,27,64,1,0.4192307692307692,MEDIUM - Restock within 2 weeks,51
3893,Product 3893,Clothing,27,36,23,0.41918918918918924,MEDIUM - Restock within 2 weeks,28
4123,Product 4123,Clothing,37,67,10,0.41911764705882354,MEDIUM - Restock within 2 weeks,53
1000,Product 1000,Toys,68,94,22,0.4189473684210526,MEDIUM - Restock within 2 weeks,75
3641,Product 3641,Electronics,47,79,13,0.41874999999999996,MEDIUM - Restock within 2 weeks,63
4991,Product 4991,Toys,53,85,15,0.41860465116279066,MEDIUM - Restock within 2 weeks,68
837,Product 837,Automotive,73,97,24,0.4185714285714285,MEDIUM - Restock within 2 weeks,77
1664,Product 1664,Clothing,88,82,46,0.4178313253012048,MEDIUM - Restock within 2 weeks,65
3374,Product 3374,Toys,86,68,59,0.417536231884058,MEDIUM - Restock within 2 weeks,54
244,Product 244,Clothing,31,73,1,0.4167567567567568,MEDIUM - Restock within 2 weeks,58
4530,Product 4530,Clothing,78,91,31,0.4165217391304348,MEDIUM - Restock within 2 weeks,72
3879,Product 3879,Sports,27,61,2,0.4151612903225806,MEDIUM - Restock within 2 weeks,48
2894,Product 2894,Electronics,80,98,28,0.41434343434343435,MEDIUM - Restock within 2 weeks,78
1272,Product 1272,Electronics,31,41,23,0.41333333333333333,MEDIUM - Restock within 2 weeks,32
3683,Product 3683,Toys,44,83,8,0.41333333333333333,MEDIUM - Restock within 2 weeks,66
2190,Product 2190,Home & Kitchen,39,48,27,0.41285714285714287,MEDIUM - Restock within 2 weeks,38
2531,Product 2531,Automotive,92,100,35,0.4123762376237624,MEDIUM - Restock within 2 weeks,80
3777,Product 3777,Toys,98,92,45,0.41236559139784945,MEDIUM - Restock within 2 weeks,73
1953,Product 1953,Clothing,56,56,40,0.41228070175438597,MEDIUM - Restock within 2 weeks,44
3483,Product 3483,Toys,72,91,26,0.4121739130434782,MEDIUM - Restock within 2 weeks,72
467,Product 467,Toys,29,54,8,0.41090909090909095,MEDIUM - Restock within 2 weeks,43
2476,Product 2476,Home & Kitchen,56,52,45,0.410377358490566,MEDIUM - Restock within 2 weeks,41
4380,Product 4380,Home & Kitchen,80,69,51,0.41000000000000003,MEDIUM - Restock within 2 weeks,55
4774,Product 4774,Sports,63,62,41,0.41,MEDIUM - Restock within 2 weeks,49
3138,Product 3138,Sports,61,78,25,0.4094936708860759,MEDIUM - Restock within 2 weeks,62
4532,Product 4532,Books,33,71,3,0.4091666666666667,MEDIUM - Restock within 2 weeks,56
1772,Product 1772,Home & Kitchen,42,76,9,0.4081818181818182,MEDIUM - Restock within 2 weeks,60
4437,Product 4437,Clothing,86,76,49,0.4081818181818182,MEDIUM - Restock within 2 weeks,60
4936,Product 4936,Toys,53,49,45,0.4079999999999999,MEDIUM - Restock within 2 weeks,39
1858,Product 1858,Electronics,44,58,23,0.4079661016949152,MEDIUM - Restock within 2 weeks,46
3024,Product 3024,Clothing,57,62,34,0.4066666666666666,MEDIUM - Restock within 2 weeks,49
900,Product 900,Books,43,84,6,0.40588235294117647,MEDIUM - Restock within 2 weeks,67
4799,Product 4799,Books,20,32,13,0.4057575757575757,MEDIUM - Restock within 2 weeks,25
292,Product 292,Toys,38,70,8,0.40535211267605636,MEDIUM - Restock within 2 weeks,56
4076,Product 4076,Toys,37,63,11,0.40531249999999996,MEDIUM - Restock within 2 weeks,50
2202,Product 2202,Automotive,48,82,11,0.40518072289156626,MEDIUM - Restock within 2 weeks,65
3448,Product 3448,Toys,48,63,23,0.405,MEDIUM - Restock within 2 weeks,50
4539,Product 4539,Toys,69,83,28,0.405,MEDIUM - Restock within 2 weeks,66
2410,Product 2410,Home & Kitchen,55,75,21,0.4034210526315789,MEDIUM - Restock within 2 weeks,60
2047,Product 2047,Toys,52,59,31,0.4033333333333333,MEDIUM - Restock within 2 weeks,47
784,Product 784,Electronics,61,73,28,0.4029729729729729,MEDIUM - Restock within 2 weeks,58
1550,Product 1550,Toys,71,97,21,0.4028571428571428,MEDIUM - Restock within 2 weeks,77
1037,Product 1037,Home & Kitchen,68,91,22,0.40260869565217394,MEDIUM - Restock within 2 weeks,72
957,Product 957,Clothing,21,24,29,0.402,MEDIUM - Restock within 2 weeks,19
3856,Product 3856,Automotive,27,49,8,0.40199999999999997,MEDIUM - Restock within 2 weeks,39
74,Product 74,Automotive,45,95,3,0.401875,MEDIUM - Restock within 2 weeks,76
3038,Product 3038,Home & Kitchen,28,47,11,0.4016666666666666,MEDIUM - Restock within 2 weeks,37
1135,Product 1135,Automotive,76,64,52,0.4015384615384615,MEDIUM - Restock within 2 weeks,51
2433,Product 2433,Automotive,60,77,24,0.4015384615384615,MEDIUM - Restock within 2 weeks,61
3265,Product 3265,Electronics,48,98,4,0.4006060606060606,MEDIUM - Restock within 2 weeks,78
1138,Product 1138,Clothing,44,55,25,0.4,LOW - Monitor stock levels,27
823,Product 823,Home & Kitchen,20,27,20,0.39999999999999997,LOW - Monitor stock levels,13
2207,Product 2207,Home & Kitchen,67,69,37,0.39999999999999997,LOW - Monitor stock levels,34
1487,Product 1487,Toys,72,68,43,0.39956521739130435,LOW - Monitor stock levels,34
2271,Product 2271,Books,64,94,17,0.3984210526315789,LOW - Monitor stock levels,47
2886,Product 2886,Clothing,60,78,23,0.3983544303797468,LOW - Monitor stock levels,39
4631,Product 4631,Clothing,54,57,35,0.3982758620689656,LOW - Monitor stock levels,28
3112,Product 3112,Toys,44,86,5,0.3959770114942528,LOW - Monitor stock levels,43
1337,Product 1337,Electronics,45,99,1,0.395,LOW - Monitor stock levels,49
1650,Product 1650,Automotive,92,78,51,0.3948101265822785,LOW - Monitor stock levels,39
657,Product 657,Sports,64,73,30,0.39459459459459456,LOW - Monitor stock levels,36
324,Product 324,Home & Kitchen,98,91,44,0.3943478260869564,LOW - Monitor stock levels,45
389,Product 389,Books,41,68,11,0.39405797101449275,LOW - Monitor stock levels,34
2577,Product 2577,Books,48,86,8,0.39379310344827584,LOW - Monitor stock levels,43
751,Product 751,Automotive,42,62,16,0.3933333333333333,LOW - Monitor stock levels,31
2099,Product 2099,Home & Kitchen,60,56,43,0.39315789473684215,LOW - Monitor stock levels,28
2278,Product 2278,Automotive,41,77,6,0.39205128205128204,LOW - Monitor stock levels,38
4154,Product 4154,Automotive,39,47,26,0.39125,LOW - Monitor stock levels,23
4040,Product 4040,Home & Kitchen,77,99,23,0.391,LOW - Monitor stock levels,49
1666,Product 1666,Books,29,57,4,0.38999999999999996,LOW - Monitor stock levels,28
2109,Product 2109,Home & Kitchen,37,73,4,0.38999999999999996,LOW - Monitor stock levels,36
3452,Product 3452,Home & Kitchen,36,59,11,0.38999999999999996,LOW - Monitor stock levels,29
1345,Product 1345,Home & Kitchen,71,61,49,0.3883870967741935,LOW - Monitor stock levels,30
644,Product 644,Books,46,96,2,0.38804123711340205,LOW - Monitor stock levels,48
2773,Product 2773,Sports,23,49,1,0.388,LOW - Monitor stock levels,24
4278,Product 4278,Electronics,42,64,14,0.38769230769230767,LOW - Monitor stock levels,32
895,Product 895,Toys,79,67,50,0.3867647058823529,LOW - Monitor stock levels,33
1222,Product 1222,Electronics,55,66,26,0.3853731343283582,LOW - Monitor stock levels,33
